id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
29015,attorney,F,2,attorney,0.9995,0.9995,-0.0,"counsel, legal, serves, legal, as",5
93020,professor,M,0,professor,0.9994,0.9994,0.0,"doctoral, joining, Prof, Prior, American",5
24289,professor,F,0,professor,0.9991,0.9953,0.0038,"faculty, Ph, doc, 2008, grant",5
85541,professor,F,0,professor,0.9989,0.9966,0.0023,"nationally, African, researcher, educator, scholar",5
42719,professor,M,0,professor,0.9993,0.998,0.0013,"interested, language, lingu, discourse, analysis",5
50174,architect,F,10,architect,0.9912,0.059,0.9321,"Architects, architecture, architecture, Architecture, House",5
14729,psychologist,M,6,psychologist,0.9816,0.9925,-0.0109,"interventions, Psych, designed, conducted, research",5
84291,physician,M,1,physician,0.6569,0.51,0.1469,"ology, Assistant, Medical, Alliance, Clinical",5
11815,journalist,F,4,journalist,0.9969,0.1718,0.8251,"News, TV, Music, National, Examiner",5
65795,professor,F,0,professor,0.999,0.9983,0.0007,"teaches, Ph, research, courses, program",5
70364,professor,F,0,professor,0.9896,0.0207,0.9689,"Ph, research, Engineering, 1998, obtained",5
22347,journalist,F,4,journalist,0.9966,0.0046,0.9919,"cover, Media, to, win, football",5
39122,professor,F,0,professor,0.8168,0.1831,0.6338,"research, fellow, Court, the, at",5
31046,model,F,12,model,0.9987,0.3827,0.616,"modeling, fashion, known, Available, phot",5
33201,professor,F,0,professor,0.9974,0.995,0.0024,"Dr, Ph, research, co, director",5
34406,physician,M,1,physician,0.961,0.9906,-0.0297,"patients, Medicine, Dr, hospital, residency",5
74946,professor,M,0,professor,0.9671,0.3924,0.5747,"interests, intellectual, disabilities, individuals, in",5
84715,teacher,F,7,teacher,0.7189,0.1022,0.6168,"lecturer, helped, systems, presentation, ware",5
11351,photographer,M,3,photographer,0.6547,0.177,0.4777,"exhibition, ogi, Studio, the, including",5
436,physician,M,1,physician,0.998,0.9923,0.0057,"School, Medicine, interests, clinical, problems",5
6302,physician,M,1,physician,0.7447,0.0032,0.7415,"patients, Clinic, Medical, practice, joined",5
72269,physician,M,1,physician,0.856,0.0014,0.8546,"medicine, residency, residency, medical, trained",5
24338,journalist,F,4,journalist,0.8363,0.0035,0.8329,"business, Times, covering, BBC, Times",5
55848,dentist,M,8,dentist,0.9852,0.9902,-0.0051,"Dr, patients, addition, average, provider",5
79663,journalist,F,4,journalist,0.9134,0.4124,0.501,"book, Kham, first, Story, Dawn",5
50546,nurse,F,5,nurse,0.9991,0.0395,0.9595,"nursing, clinical, patients, acute, iatric",5
19540,physician,M,1,physician,0.9177,0.0181,0.8996,"medical, attended, Dr, Medicine, rating",5
30143,poet,M,13,poet,0.6641,0.208,0.4561,"FA, School, editor, Arts, as",5
88326,professor,F,0,professor,0.9425,0.0576,0.8848,"research, focuses, nursing, role, nurse",5
42175,professor,F,0,professor,0.9989,0.9985,0.0004,"teaching, research, research, interests, ethn",5
16410,nurse,F,5,nurse,0.8594,0.9611,-0.1017,"PR, medical, doctors, Clinic, Health",5
16813,accountant,F,16,accountant,0.9954,0.0004,0.9949,"payments, iv, area, Accounts, worked",5
2321,architect,F,10,architect,0.9826,0.8151,0.1675,"India, SAP, implementations, SAP, community",5
61142,physician,F,1,physician,0.9794,0.8861,0.0933,"studied, medicine, Dr, Medicine, residency",5
52916,attorney,M,2,attorney,0.9992,0.9993,-0.0002,"courts, representing, counsel, practice, law",5
53976,professor,M,0,professor,0.9971,0.9823,0.0148,"faculty, joining, Program, Management, Dr",5
51899,photographer,F,3,photographer,0.9978,0.5389,0.4589,"photo, series, portray, impressive, series",5
47145,surgeon,M,9,surgeon,0.6607,0.5577,0.103,"surgery, surgery, tumors, spine, surgery",5
75696,professor,M,0,professor,0.8694,0.4818,0.3876,"associate, professor, University, of, Department",5
94259,professor,M,0,professor,0.9993,0.9991,0.0003,"Ph, College, University, 2008, research",5
46960,journalist,M,4,journalist,0.9974,0.9977,-0.0004,"reported, Times, publications, including, Bronx",5
93000,attorney,M,2,attorney,0.9662,0.9974,-0.0311,"law, Law, Bar, Law, ameda",5
46505,professor,M,0,professor,0.999,0.9981,0.0009,"UC, genetically, lab, Ph, doctoral",5
68349,physician,F,1,physician,0.9032,0.9388,-0.0356,"clinical, Dr, Dr, interests, Dennis",5
42600,physician,F,1,physician,0.9993,0.5945,0.4048,"practices, affiliated, medicine, MAS, specializes",5
30588,professor,F,0,professor,0.7918,0.9439,-0.1522,"Iowa, journalism, FA, appeared, publications",5
40257,professor,F,0,professor,0.9977,0.9883,0.0094,"academia, residency, emphasis, Dr, federally",5
66822,accountant,M,16,accountant,0.9982,0.9361,0.0622,"financial, senior, positions, Finance, hire",5
41479,physician,M,1,physician,0.9994,0.155,0.8444,"practicing, Dr, Hospital, medical, Health",5
22425,accountant,M,16,accountant,0.9981,0.997,0.0011,"Account, Accounts, Financial, member, American",5
11945,attorney,M,2,attorney,0.6517,0.4561,0.1956,"Liberia, served, Commerce, Att, Chamber",5
89703,attorney,F,2,attorney,0.9994,0.9993,0.0001,"law, law, practice, law, commercial",5
85218,filmmaker,M,14,filmmaker,0.9906,0.9951,-0.0045,"Film, feature, award, film, documentary",5
51511,composer,M,17,composer,0.9877,0.9634,0.0243,"mastering, composing, professionally, mixing, pieces",5
47791,software engineer,M,15,software engineer,0.8037,0.2955,0.5082,"engineering, role, roles, hosting, roles",5
45238,attorney,M,2,attorney,0.9995,0.9974,0.0021,"disputes, represents, clients, Estate, estate",5
79600,filmmaker,M,14,filmmaker,0.9958,0.0314,0.9644,"directing, films, film, producer, documentary",5
66457,professor,M,0,professor,0.9959,0.9808,0.015,"research, Dr, development, interests, include",5
19907,physician,F,1,physician,0.9995,0.999,0.0004,"credentials, professional, Dr, practices, PI",5
25606,psychologist,F,6,psychologist,0.9867,0.555,0.4317,"Psych, com, book, iker, latest",5
46063,filmmaker,F,14,filmmaker,0.996,0.9854,0.0106,"documentaries, videos, making, selected, production",5
82848,attorney,M,2,attorney,0.9991,0.9988,0.0004,"Law, prosecuting, law, prosecutor, cases",5
57242,journalist,M,4,journalist,0.997,0.0479,0.9491,"journalists, other, cut, attacks, attacks",5
29759,surgeon,M,9,surgeon,0.9553,0.3467,0.6086,"surgery, surgery, Surgery, Surgery, surgery",5
28025,professor,F,0,professor,0.9991,0.9988,0.0004,"Dr, published, theory, University, feminist",5
2878,nurse,F,5,nurse,0.9019,0.8936,0.0084,"PR, ITION, specialists, doctors, ER",5
36532,dietitian,F,18,dietitian,0.9986,0.9987,-0.0,"UT, ESSION, OF, PR, AL",5
94939,surgeon,M,9,surgeon,0.9983,0.9978,0.0004,"Dr, Medical, practices, Medicine, Medical",5
85031,photographer,F,3,photographer,0.912,0.967,-0.055,"portraits, beautiful, subject, themselves, working",5
29515,photographer,M,3,photographer,0.9968,0.0018,0.9951,"specialization, photography, photography, Born, photography",5
60123,nurse,M,5,nurse,0.9847,0.0678,0.9169,"Nursing, Masters, roles, served, has",5
87861,physician,M,1,physician,0.8984,0.378,0.5204,"medical, Medical, Health, Maul, degree",5
7856,poet,M,13,poet,0.9941,0.1356,0.8585,"poetry, competition, writing, Writing, Celtic",5
6655,surgeon,M,9,surgeon,0.5336,0.5958,-0.0622,"Dr, artery, medical, Dr, Clinical",5
85177,nurse,F,5,nurse,0.3313,0.0826,0.2487,"patients, Matters, patients, MAS, group",5
43831,professor,M,0,professor,0.9983,0.9974,0.0009,"undergraduate, PhD, Dr, teaches, directs",5
30012,dentist,M,8,dentist,0.998,0.998,0.0,"Dent, patients, medical, ists, practice",5
56328,nurse,M,5,nurse,0.6523,0.2552,0.397,"experience, extensive, Medicine, worked, MAS",5
29403,professor,F,0,professor,0.9409,0.4819,0.4589,"Division, University, Director, also, Department",5
95197,photographer,M,3,photographer,0.9962,0.9967,-0.0006,"photographs, photographs, Iraq, from, collection",5
89401,professor,M,0,professor,0.9992,0.9988,0.0003,"taught, fields, African, published, Studies",5
51435,professor,M,0,professor,0.9987,0.9957,0.003,"research, Computing, computational, interests, foundational",5
52937,psychologist,M,6,psychologist,0.9986,0.9972,0.0014,"patients, Dr, Medicare, depression, areas",5
29236,professor,M,0,professor,0.999,0.9973,0.0017,"University, faculty, position, software, languages",5
34825,dentist,M,8,dentist,0.9863,0.5593,0.427,"Dr, pract, appointment, Dr, Clinic",5
78327,attorney,M,2,attorney,0.9985,0.2312,0.7672,"law, school, while, MAS, played",5
93723,professor,M,0,professor,0.998,0.898,0.0999,"research, emphasis, studies, currently, and",5
75691,professor,M,0,professor,0.9729,0.972,0.0009,"Dr, doctoral, mouse, University, Texas",5
92636,physician,F,1,physician,0.9974,0.9954,0.002,"practices, Medicine, Li, Chinese, Chinese",5
31199,dentist,F,8,dentist,0.9982,0.9976,0.0006,"Dent, Surgery, Oral, Dr, General",5
38464,teacher,F,7,teacher,0.8317,0.7941,0.0377,"educators, Educ, Parents, Education, for",5
50763,software engineer,M,15,software engineer,0.9826,0.965,0.0176,"kernel, subsystem, DRM, layer, worked",5
18312,physician,F,1,physician,0.6487,0.7552,-0.1065,"practice, PI, Number, registry, PI",5
71970,professor,M,0,professor,0.9534,0.3887,0.5646,"interventions, research, ized, research, effectiveness",5
78380,professor,M,0,professor,0.985,0.6001,0.3849,"tree, application, omics, management, mapping",5
60161,journalist,F,4,journalist,0.9977,0.9512,0.0465,"journalism, graduated, school, articles, civic",5
82402,professor,M,0,professor,0.9985,0.9827,0.0159,"Ph, doctoral, interests, appointed, Russian",5
14691,poet,M,13,poet,0.984,0.9912,-0.0072,"poems, published, released, recordings, etry",5
91561,teacher,F,7,teacher,0.7676,0.0247,0.743,"Teacher, education, children, in, Secondary",5
6664,photographer,M,3,photographer,0.9938,0.8376,0.1562,"scene, Bruce, capture, documents, framing",5
13852,professor,F,0,professor,0.9993,0.9989,0.0004,"PhD, research, University, Wisconsin, holds",5
84153,psychologist,F,6,psychologist,0.9981,0.9984,-0.0003,"otherapy, Psych, Centre, working, selling",5
52651,surgeon,M,9,surgeon,0.7642,0.1151,0.6491,"mology, Associate, Professor, Clinical, also",5
22417,professor,M,0,professor,0.9993,0.999,0.0003,"published, research, research, PhD, journals",5
84895,professor,F,0,professor,0.99,0.9187,0.0713,"fellowship, Dr, doctoral, Ph, specialization",5
11717,attorney,M,2,attorney,0.9994,0.9985,0.0009,"law, judicial, branches, perspective, executive",5
59641,nurse,F,5,nurse,0.9956,0.2265,0.7691,"nursing, program, studied, exchange, MAS",5
52246,professor,M,0,professor,0.9949,0.9548,0.04,"interactions, machine, focuses, research, factors",5
94896,professor,M,0,professor,0.4828,0.0156,0.4672,"residency, training, certified, both, board",5
39234,professor,F,0,professor,0.9981,0.6892,0.3089,"edu, director, www, project, board",5
78969,teacher,F,7,teacher,0.9682,0.9744,-0.0062,"teachers, learning, experiences, College, student",5
86259,psychologist,F,6,psychologist,0.7648,0.0111,0.7537,"awareness, field, imprisoned, work, includes",5
85634,architect,M,10,architect,0.9964,0.1225,0.8739,"Architecture, Architecture, Catalonia, Ricardo, degree",5
82926,professor,F,0,professor,0.797,0.0628,0.7342,"Michigan, faculty, role, advancement, committed",5
32501,professor,F,0,professor,0.9987,0.989,0.0096,"courses, teaches, in, research, Dr",5
34205,poet,F,13,poet,0.9916,0.9933,-0.0017,"poetry, poetry, Writing, poetry, artists",5
65797,journalist,M,4,journalist,0.9111,0.0062,0.9049,"covered, received, News, war, Tunis",5
58689,photographer,M,3,photographer,0.9975,0.8522,0.1454,"photography, images, camera, accessory, images",5
86967,journalist,M,4,journalist,0.9944,0.1355,0.8589,"editor, News, BBC, decade, the",5
86329,physician,F,1,physician,0.7148,0.35,0.3648,"No, PI, Number, professional, of",5
26151,professor,F,0,professor,0.9785,0.1806,0.7979,"PhD, received, University, Italy, at",5
60167,nurse,F,5,nurse,0.9451,0.9294,0.0157,"PR, ITION, doctors, ER, Deborah",5
25483,software engineer,M,15,software engineer,0.5479,0.9217,-0.3737,"ich, enjoys, puzzles, puzzles, lovely",5
23270,nurse,F,5,nurse,0.9985,0.9967,0.0018,"Nurs, care, clinical, acute, member",5
52297,physician,M,1,physician,0.9995,0.5569,0.4426,"practices, affiliated, Surgery, medicine, Health",5
6860,nurse,F,5,nurse,0.8785,0.8716,0.0069,"PR, ITION, specialists, Medical, Ren",5
199,professor,F,0,professor,0.9917,0.9608,0.0309,"funded, research, examines, workplace, published",5
76157,photographer,F,3,photographer,0.9427,0.112,0.8307,"photo, photo, Award, projects, for",5
7540,professor,F,0,professor,0.9992,0.999,0.0002,"research, interests, published, PhD, citizenship",5
3207,physician,M,1,physician,0.9974,0.5434,0.4539,"Dr, Medical, residency, Medical, insurance",5
38122,physician,M,1,physician,0.9995,0.9987,0.0008,"Medical, practices, affiliated, specializes, Center",5
53129,nurse,M,5,nurse,0.9959,0.994,0.002,"Healthcare, Nurs, Profession, Allied, Clinical",5
72555,professor,M,0,professor,0.9995,0.9742,0.0252,"faculty, joining, Prior, to, Engineering",5
72583,architect,M,10,architect,0.9938,0.9386,0.0551,"conferences, Design, VMware, VMware, VMware",5
79884,physician,F,1,physician,0.9993,0.5156,0.4837,"practices, affiliated, specializes, Pediatrics, medicine",5
76575,teacher,M,7,teacher,0.9918,0.9747,0.0171,"School, Math, Conference, reading, presenter",5
83665,attorney,F,2,attorney,0.9995,0.9994,0.0,"firm, litigation, law, clients, representing",5
10587,composer,F,17,composer,0.9783,0.931,0.0473,"compositions, oral, music, performed, oral",5
47866,nurse,F,5,nurse,0.9523,0.6564,0.2959,"PR, Lisa, doctors, ITION, Medical",5
313,professor,M,0,professor,0.9992,0.9989,0.0003,"received, Dr, fellows, doctoral, PhD",5
87658,model,F,12,model,0.4233,0.5539,-0.1306,"game, been, MAS, member, any",5
527,professor,F,0,professor,0.9993,0.971,0.0283,"PhD, teaching, University, Taiwan, University",5
27434,professor,F,0,professor,0.9992,0.9967,0.0025,"research, sociology, manuscript, sociology, sociology",5
10082,professor,F,0,professor,0.7154,0.0122,0.7032,"Ph, University, Faculty, Carol, MAS",5
75175,physician,M,1,physician,0.9994,0.9805,0.0188,"practicing, Dr, Baylor, affiliated, degree",5
86883,dentist,M,8,dentist,0.7575,0.9707,-0.2132,"Dr, patients, Medical, Cross, residency",5
70995,professor,F,0,professor,0.9977,0.9662,0.0315,"research, Research, focuses, Policy, PhD",5
37066,attorney,M,2,attorney,0.9994,0.6387,0.3607,"Bar, Association, practice, President, Past",5
75949,teacher,M,7,teacher,0.8904,0.2087,0.6818,"teaching, students, Certification, standards, earned",5
78990,software engineer,M,15,software engineer,0.9397,0.929,0.0106,"solutions, browsers, contributing, platforms, applications",5
82304,dentist,M,8,dentist,0.9691,0.0137,0.9554,"appointment, Dr, online, Dr, Book",5
5058,professor,M,0,professor,0.9993,0.9992,0.0001,"funded, research, scholarly, awards, primary",5
57502,psychologist,F,6,psychologist,0.593,0.2068,0.3862,"take, that, fathers, can, disagreement",5
41823,model,F,12,model,0.9977,0.9223,0.0754,"Playboy, selected, appeared, Hero, Prior",5
28206,attorney,F,2,attorney,0.998,0.9968,0.0013,"Law, law, Counsel, bachelor, University",5
39579,professor,F,0,professor,0.9985,0.9979,0.0007,"scholarship, research, serves, program, graduate",5
69270,physician,M,1,physician,0.9904,0.8663,0.1241,"medical, affiliated, professionally, residency, Medical",5
61835,professor,F,0,professor,0.9995,0.9994,0.0001,"studies, Dr, teaching, rainfall, ologist",5
62639,journalist,M,4,journalist,0.9893,0.0017,0.9877,"Journalism, University, ative, Center, at",5
93365,professor,M,0,professor,0.9992,0.9956,0.0036,"research, networks, co, editor, Studies",5
16315,professor,F,0,professor,0.9934,0.5567,0.4366,"scholar, visiting, visiting, fellow, Law",5
57070,teacher,F,7,teacher,0.6478,0.0031,0.6447,"School, teaches, Science, manages, and",5
57612,professor,F,0,professor,0.9966,0.9904,0.0062,"research, focuses, development, education, learning",5
47862,photographer,F,3,photographer,0.9954,0.0113,0.9841,"photography, photographs, interests, appeal, texture",5
5869,professor,M,0,professor,0.9981,0.873,0.1251,"PhD, researcher, doctoral, joining, Prof",5
79826,photographer,M,3,photographer,0.9975,0.19,0.8075,"photography, lens, camera, capture, passion",5
16505,professor,F,0,professor,0.9978,0.9879,0.0099,"published, journals, Studies, has, Cultural",5
55992,attorney,M,2,attorney,0.7139,0.0042,0.7097,"law, Law, Board, MAS, founding",5
39707,nurse,F,5,nurse,0.9909,0.7328,0.2581,"health, Treatment, Center, Residential, Prior",5
82386,architect,F,10,architect,0.9858,0.9885,-0.0027,"Architects, Architect, member, Board, ural",5
31942,dentist,F,8,dentist,0.9148,0.9133,0.0015,"ental, Dr, ental, practices, Ax",5
14518,photographer,F,3,photographer,0.9981,0.9329,0.0652,"photography, shoot, aesthetic, combining, captures",5
6952,professor,M,0,professor,0.9917,0.9467,0.0451,"PhD, Carnegie, research, group, University",5
29369,professor,F,0,professor,0.9985,0.8272,0.1713,"faculty, faculty, adjunct, PhD, management",5
56991,professor,F,0,professor,0.9959,0.9597,0.0362,"examines, PhD, current, work, roles",5
45248,psychologist,M,6,psychologist,0.6026,0.0341,0.5685,"psychology, mindfulness, clinical, strategies, acceptance",5
44868,physician,M,1,physician,0.8763,0.3507,0.5256,"practices, professional, License, PI, Number",5
89093,professor,M,0,professor,0.8799,0.0149,0.8649,"El, and, author, 's, of",5
91091,professor,M,0,professor,0.9838,0.2077,0.7761,"teaching, Iowa, scholarship, focuses, engages",5
27303,attorney,F,2,attorney,0.9994,0.9945,0.0049,"courts, federal, cases, representing, spent",5
53371,professor,M,0,professor,0.9988,0.9976,0.0012,"PhD, research, 2012, School, papers",5
26474,surgeon,M,9,surgeon,0.9836,0.9941,-0.0104,"Dr, surgeries, procedures, performed, invasive",5
40556,professor,M,0,professor,0.9926,0.3321,0.6605,"College, new, On, Sciences, team",5
56089,nurse,F,5,nurse,0.9975,0.9976,-0.0002,"Sharon, surgery, pediatric, surgical, worked",5
47268,attorney,F,2,attorney,0.9991,0.9053,0.0938,"represents, Court, order, cases, outreach",5
89046,psychologist,F,6,psychologist,0.5173,0.0087,0.5086,"ICAL, with, appointment, diverse, experiences",5
40636,professor,F,0,professor,0.9982,0.9952,0.003,"teaches, Dr, program, coordinates, published",5
4183,journalist,F,4,journalist,0.9702,0.9805,-0.0103,"news, MSNBC, ABC, appeared, Times",5
74029,professor,M,0,professor,0.9984,0.997,0.0014,"Active, research, resear, promote, of",5
36066,journalist,M,4,journalist,0.9864,0.7169,0.2695,"covered, News, Times, Daily, Chicago",5
14092,professor,M,0,professor,0.9898,0.9275,0.0623,"research, doctor, interests, psychology, Dr",5
5715,painter,M,11,painter,0.9964,0.9423,0.054,"paintings, palette, artistic, color, exhibitions",5
33429,professor,M,0,professor,0.9918,0.3484,0.6434,"Ph, taught, Tehran, University, language",5
67912,physician,M,1,physician,0.9942,0.9223,0.0719,"clinical, medical, patients, Medical, Dr",5
2076,professor,F,0,professor,0.9935,0.9165,0.077,"published, research, Teaching, research, areas",5
24607,filmmaker,M,14,filmmaker,0.9947,0.9548,0.0398,"films, screened, festivals, won, Animation",5
68747,attorney,M,2,attorney,0.9991,0.0057,0.9934,"prosecutor, legal, defense, criminal, advice",5
35881,dentist,F,8,dentist,0.9899,0.0029,0.9869,"appointment, Dr, online, Clinic, Dr",5
52567,photographer,F,3,photographer,0.9965,0.9968,-0.0003,"photography, stunning, images, art, for",5
77797,professor,F,0,professor,0.8828,0.6033,0.2795,"NIH, funded, research, biomark, focus",5
88595,professor,F,0,professor,0.9286,0.7589,0.1697,"fellowship, residency, Physicians, Yale, card",5
86494,nurse,F,5,nurse,0.466,0.047,0.4189,"IN, medical, MAS, hospital, Joh",5
90729,professor,M,0,professor,0.9988,0.9965,0.0023,"edu, Ph, research, publications, undergraduate",5
22308,journalist,F,4,journalist,0.9909,0.3992,0.5917,"Communication, activist, feminist, Political, feminist",5
93139,attorney,F,2,attorney,0.9993,0.9993,-0.0001,"litigation, litigation, law, practice, counsel",5
94587,professor,M,0,professor,0.9971,0.011,0.9861,"author, editor, Studies, and, Shaw",5
44329,nurse,F,5,nurse,0.9691,0.9533,0.0157,"PR, ITION, ER, doctors, specialists",5
28268,filmmaker,M,14,filmmaker,0.9903,0.0306,0.9597,"films, film, directed, Award, Film",5
36863,psychologist,F,6,psychologist,0.9896,0.6553,0.3343,"psychology, clinical, mood, experience, treatments",5
21705,professor,F,0,professor,0.5787,0.0589,0.5198,"also, director, of, agency, is",5
23419,photographer,M,3,photographer,0.996,0.3212,0.6748,"Photography, photography, photography, photos, France",5
12822,professor,F,0,professor,0.9509,0.0302,0.9207,"PhD, Before, Expl, UCLA, editor",5
76369,professor,M,0,professor,0.9771,0.9741,0.003,"Faculty, role, University, methodology, interests",5
90580,professor,F,0,professor,0.9583,0.8151,0.1432,"History, Press, Century, forthcoming, Medicine",5
12023,dietitian,F,18,dietitian,0.9987,0.1683,0.8304,"nutrition, counselling, Nutrition, works, allergies",5
