profession,gender,token,count_topk,doc_freq,mean_attr,weighted_score
accountant,,receiving,1,1,0.38205885887145996,0.38205885887145996
accountant,,life,1,1,0.37861964106559753,0.37861964106559753
accountant,,controller,1,1,0.3662015199661255,0.3662015199661255
accountant,,years,1,1,0.36399567499756813,0.36399567499756813
accountant,,allowed,1,1,0.3576525151729584,0.3576525151729584
accountant,,advisor,1,1,0.3568984568119049,0.3568984568119049
accountant,,receivable,1,1,0.3456694595515728,0.3456694595515728
accountant,,listens,1,1,0.3452049493789673,0.3452049493789673
accountant,,right,1,1,0.3409047871828079,0.3409047871828079
accountant,,miller,1,1,0.3389657735824585,0.3389657735824585
accountant,,below,1,1,0.33838289976119995,0.33838289976119995
accountant,,graeme,1,1,0.32858603447675705,0.32858603447675705
accountant,,british,1,1,0.3268488645553589,0.3268488645553589
accountant,,firmâģļs,1,1,0.32140130922198296,0.32140130922198296
accountant,,co-founded,1,1,0.29217682406306267,0.29217682406306267
accountant,,courses,1,1,0.2910175621509552,0.2910175621509552
accountant,,co-founder,1,1,0.28849993273615837,0.28849993273615837
accountant,,currently,1,1,0.28615814447402954,0.28615814447402954
accountant,,decides,1,1,0.24264423549175262,0.24264423549175262
accountant,,pace,1,1,0.23209318239241838,0.23209318239241838
architect,,architecture,42,24,1.359924472580176,57.11682784836739
architect,,architectural,22,20,1.360286975618113,29.926313463598486
architect,,design,24,18,1.0051449237701793,24.123478170484304
architect,,architect,11,10,1.1365219857543707,12.501741843298078
architect,,architects,9,8,1.3565796911716461,12.209217220544815
architect,,building,10,7,0.8774398684501648,8.774398684501648
architect,,construction,8,7,0.9342663548886776,7.474130839109421
architect,,designing,3,3,2.360755225022634,7.082265675067902
architect,,techniques,5,4,0.7862483736127615,3.9312418680638075
architect,,java,3,3,1.1881815393765767,3.5645446181297302
architect,,buildings,3,3,1.078827291727066,3.236481875181198
architect,,practice,3,3,0.8966846006611983,2.690053801983595
architect,,designed,3,3,0.8883448938528696,2.665034681558609
architect,,microsoft,3,2,0.826526902616024,2.479580707848072
architect,,renovations,2,2,1.059984877705574,2.119969755411148
architect,,renovation,2,1,0.9103327691555023,1.8206655383110046
architect,,london,2,2,0.7588340193033218,1.5176680386066437
architect,,patterns,1,1,1.4799979627132416,1.4799979627132416
architect,,passive,2,2,0.7337056696414948,1.4674113392829895
architect,,improving,2,2,0.7016493082046509,1.4032986164093018
architect,,dover,1,1,1.384091317653656,1.384091317653656
architect,,fabric,1,1,1.3646571636199951,1.3646571636199951
architect,,vmware,3,1,0.43693405389785767,1.310802161693573
architect,,geosynchronous,1,1,1.2774903774261475,1.2774903774261475
architect,,sap,2,1,0.6197986006736755,1.239597201347351
architect,,service-oriented,1,1,1.234786495566368,1.234786495566368
architect,,software,2,2,0.6167247891426086,1.2334495782852173
architect,,factors,1,1,1.2324287742376328,1.2324287742376328
architect,,works,2,2,0.6154881715774536,1.2309763431549072
architect,,solutions,2,2,0.6110350713133812,1.2220701426267624
architect,,geometry,1,1,1.2217084169387817,1.2217084169387817
architect,,firm,2,2,0.6022445410490036,1.2044890820980072
architect,,architect's,1,1,1.1883100643754005,1.1883100643754005
architect,,kuleuven/luca,1,1,1.174799708649516,1.174799708649516
architect,,roofs,1,1,1.172992218285799,1.172992218285799
architect,,implementations,1,1,1.142640233039856,1.142640233039856
architect,,architecting,1,1,1.1200455576181412,1.1200455576181412
architect,,analytics,1,1,1.105607032775879,1.105607032775879
architect,,technical,2,2,0.5315985381603241,1.0631970763206482
architect,,prior,2,2,0.5231957137584686,1.0463914275169373
architect,,allianz,1,1,1.0276260375976562,1.0276260375976562
architect,,progressive,1,1,1.0270028114318848,1.0270028114318848
architect,,delware,1,1,1.0144636705517769,1.0144636705517769
architect,,firms,1,1,1.0111100394278765,1.0111100394278765
architect,,symantec,1,1,1.009631123393774,1.009631123393774
architect,,currently,2,2,0.4917047619819641,0.9834095239639282
architect,,virtualization,1,1,0.9818459153175354,0.9818459153175354
architect,,âģľarchitectural,1,1,0.9769554939121008,0.9769554939121008
architect,,parametric,2,2,0.48783320747315884,0.9756664149463177
architect,,residential,2,2,0.4746253676712513,0.9492507353425026
architect,,subjects,2,2,0.46895796060562134,0.9379159212112427
architect,,elegant,1,1,0.9313493371009827,0.9313493371009827
architect,,slam,1,1,0.9205231890082359,0.9205231890082359
architect,,pioneered,1,1,0.8983526229858398,0.8983526229858398
architect,,advanced,1,1,0.8887332081794739,0.8887332081794739
architect,,client,1,1,0.8768296241760254,0.8768296241760254
architect,,home,1,1,0.8517682552337646,0.8517682552337646
architect,,work,2,2,0.42493537068367004,0.8498707413673401
architect,,drawings,1,1,0.8246585428714752,0.8246585428714752
architect,,ranging,1,1,0.8213106393814087,0.8213106393814087
architect,,cafe,1,1,0.7966902256011963,0.7966902256011963
architect,,application,1,1,0.7958443760871887,0.7958443760871887
architect,,gary,2,1,0.39710068702697754,0.7942013740539551
architect,,efficiently,1,1,0.7728433012962341,0.7728433012962341
architect,,encore...bruxelles,1,1,0.7703759074211121,0.7703759074211121
architect,,data,1,1,0.7637606859207153,0.7637606859207153
architect,,3dsignals,1,1,0.7547086253762245,0.7547086253762245
architect,,iaac,1,1,0.7350340932607651,0.7350340932607651
architect,,property,1,1,0.7333767414093018,0.7333767414093018
architect,,surveyors,1,1,0.7325951457023621,0.7325951457023621
architect,,practices,1,1,0.7290891110897064,0.7290891110897064
architect,,forming,1,1,0.7287594676017761,0.7287594676017761
architect,,developers,1,1,0.7156918048858643,0.7156918048858643
architect,,management.hector,1,1,0.7099824324250221,0.7099824324250221
architect,,photography,1,1,0.7044009566307068,0.7044009566307068
architect,,restoration,1,1,0.6959795951843262,0.6959795951843262
architect,,ricardo,1,1,0.6822792887687683,0.6822792887687683
architect,,preservation,1,1,0.6776701435446739,0.6776701435446739
architect,,interface,1,1,0.6727659348398447,0.6727659348398447
architect,,engineering,1,1,0.6686387062072754,0.6686387062072754
architect,,business,1,1,0.6680049896240234,0.6680049896240234
architect,,experience,2,2,0.33253833651542664,0.6650766730308533
architect,,designs,1,1,0.6617169380187988,0.6617169380187988
architect,,autodesk,1,1,0.6596636679023504,0.6596636679023504
architect,,admired,1,1,0.6578122973442078,0.6578122973442078
architect,,houzz,1,1,0.6545974016189575,0.6545974016189575
architect,,professor,1,1,0.6472057104110718,0.6472057104110718
architect,,end-to-end,1,1,0.629282146692276,0.629282146692276
architect,,budget-appropriate,1,1,0.6291175931692123,0.6291175931692123
architect,,furniture,1,1,0.6224684715270996,0.6224684715270996
architect,,designers,1,1,0.6166485548019409,0.6166485548019409
architect,,predictive,1,1,0.6118597984313965,0.6118597984313965
architect,,competitions,1,1,0.6083040796220303,0.6083040796220303
architect,,co-author,1,1,0.5979848764836788,0.5979848764836788
architect,,microsoft's,1,1,0.5923537015914917,0.5923537015914917
architect,,housing,1,1,0.5829769968986511,0.5829769968986511
architect,,spaces,1,1,0.5818377733230591,0.5818377733230591
architect,,distributed,1,1,0.5769788026809692,0.5769788026809692
architect,,developing,1,1,0.5759391784667969,0.5759391784667969
architect,,models,1,1,0.5723251700401306,0.5723251700401306
architect,,ajax-enabled,1,1,0.5717734508216381,0.5717734508216381
architect,,want,1,1,0.5695011615753174,0.5695011615753174
architect,,andy,1,1,0.5667935609817505,0.5667935609817505
architect,,department,1,1,0.5660873651504517,0.5660873651504517
architect,,brand-building,1,1,0.5607046624645591,0.5607046624645591
architect,,thoroughly,1,1,0.5606986284255981,0.5606986284255981
architect,,cloud,1,1,0.5596115589141846,0.5596115589141846
architect,,conferences,1,1,0.5540157146751881,0.5540157146751881
architect,,pricing,1,1,0.5512266159057617,0.5512266159057617
architect,,equipment,1,1,0.550491064786911,0.550491064786911
architect,,framework,1,1,0.5445111636072397,0.5445111636072397
architect,,international,1,1,0.5437114834785461,0.5437114834785461
architect,,frameworks,1,1,0.541837215423584,0.541837215423584
architect,,focus,1,1,0.5414857864379883,0.5414857864379883
architect,,graduate,1,1,0.5376485586166382,0.5376485586166382
architect,,does,1,1,0.5376297831535339,0.5376297831535339
architect,,through,1,1,0.5355718731880188,0.5355718731880188
architect,,houses,1,1,0.5281818509101868,0.5281818509101868
architect,,space,1,1,0.5252813100814819,0.5252813100814819
architect,,innovation,1,1,0.525077648460865,0.525077648460865
architect,,owners,1,1,0.5244959592819214,0.5244959592819214
architect,,startup,1,1,0.5158644914627075,0.5158644914627075
architect,,civil,1,1,0.5119400024414062,0.5119400024414062
architect,,designer,1,1,0.5066471695899963,0.5066471695899963
architect,,jini,1,1,0.4950285777449608,0.4950285777449608
architect,,deployments,1,1,0.4860880821943283,0.4860880821943283
architect,,qualys,1,1,0.48041045665740967,0.48041045665740967
architect,,member,1,1,0.474727600812912,0.474727600812912
architect,,started,1,1,0.4743455648422241,0.4743455648422241
architect,,presents,1,1,0.4652581214904785,0.4652581214904785
architect,,lead,1,1,0.46474722027778625,0.46474722027778625
architect,,filmmakers,1,1,0.45186346769332886,0.45186346769332886
architect,,determine,1,1,0.44792845845222473,0.44792845845222473
architect,,industrial,1,1,0.4430551528930664,0.4430551528930664
architect,,school,1,1,0.4410758912563324,0.4410758912563324
architect,,responsibilities,1,1,0.4393197000026703,0.4393197000026703
architect,,cooking,1,1,0.43912260234355927,0.43912260234355927
architect,,evangelist,1,1,0.43618258833885193,0.43618258833885193
architect,,anthony,1,1,0.43378642201423645,0.43378642201423645
architect,,won,1,1,0.43135881423950195,0.43135881423950195
architect,,yoruba,1,1,0.42775521613657475,0.42775521613657475
architect,,worked,1,1,0.42610490322113037,0.42610490322113037
architect,,enterprise,1,1,0.425811231136322,0.425811231136322
architect,,architecten,1,1,0.42412030696868896,0.42412030696868896
architect,,component,1,1,0.42301255464553833,0.42301255464553833
architect,,built,1,1,0.4215701222419739,0.4215701222419739
architect,,tradesman,1,1,0.41375621780753136,0.41375621780753136
architect,,interfaces,1,1,0.4134715795516968,0.4134715795516968
architect,,cmdesign,1,1,0.4116681106388569,0.4116681106388569
architect,,board,1,1,0.40771937370300293,0.40771937370300293
architect,,gallery,1,1,0.40755563974380493,0.40755563974380493
architect,,achieved,1,1,0.4037829041481018,0.4037829041481018
architect,,brighton,1,1,0.40308027155697346,0.40308027155697346
architect,,roger,1,1,0.39924606680870056,0.39924606680870056
architect,,customers,1,1,0.3978307843208313,0.3978307843208313
architect,,limehouse,1,1,0.3962555266916752,0.3962555266916752
architect,,blend,1,1,0.39391690492630005,0.39391690492630005
architect,,world,1,1,0.3924201875925064,0.3924201875925064
architect,,publisher,1,1,0.3912825584411621,0.3912825584411621
architect,,partner,1,1,0.38873642683029175,0.38873642683029175
architect,,happy,1,1,0.38414591550827026,0.38414591550827026
architect,,record,1,1,0.3831237554550171,0.3831237554550171
architect,,pci-sig,1,1,0.3805791698396206,0.3805791698396206
architect,,now,1,1,0.3778455853462219,0.3778455853462219
architect,,revolutionary,1,1,0.37769365310668945,0.37769365310668945
architect,,user,1,1,0.3761807680130005,0.3761807680130005
architect,,sql,1,1,0.3749687075614929,0.3749687075614929
architect,,conceptual,1,1,0.3733523190021515,0.3733523190021515
architect,,ceo,1,1,0.37299415469169617,0.37299415469169617
architect,,concrete,1,1,0.371481329202652,0.371481329202652
architect,,domains,1,1,0.36987046897411346,0.36987046897411346
architect,,first,1,1,0.35995638370513916,0.35995638370513916
architect,,warehouses,1,1,0.35205572843551636,0.35205572843551636
architect,,engineer,1,1,0.3515205383300781,0.3515205383300781
architect,,sqlxml,1,1,0.3499989025294781,0.3499989025294781
architect,,collaborated,1,1,0.3452923893928528,0.3452923893928528
architect,,subsequently,1,1,0.3415442109107971,0.3415442109107971
architect,,technology,1,1,0.3323114514350891,0.3323114514350891
architect,,created,1,1,0.3180568516254425,0.3180568516254425
architect,,supply,1,1,0.3048654794692993,0.3048654794692993
architect,,strauss,1,1,0.29162392020225525,0.29162392020225525
architect,,ci/cd,1,1,0.289297454059124,0.289297454059124
architect,,years,1,1,0.28512486815452576,0.28512486815452576
architect,,labs,1,1,0.24728824850171804,0.24728824850171804
architect,,editor,1,1,0.24435555934906006,0.24435555934906006
attorney,,law,185,120,0.9848937406808742,182.20534202596173
attorney,,litigation,54,42,1.3100423219449888,70.74228538502939
attorney,,attorney,43,35,1.3183287003748985,56.68813411612064
attorney,,practice,63,57,0.8304776476607436,52.32009180262685
attorney,,legal,31,30,1.0223329067230225,31.692320108413696
attorney,,clients,32,30,0.7387304690200835,23.639375008642673
attorney,,represents,17,17,1.2504741268999435,21.25806015729904
attorney,,counsel,14,12,1.0563445602144514,14.78882384300232
attorney,,cases,18,17,0.7653408417892125,13.776135152205825
attorney,,court,17,16,0.7600586604984367,12.920997228473425
attorney,,attorneys,9,9,1.3201999498738184,11.881799548864365
attorney,,courts,12,12,0.9511508162443837,11.413809794932604
attorney,,bar,9,8,1.1556492778990004,10.400843501091003
attorney,,firm,14,13,0.7011102269004498,9.815543176606297
attorney,,represented,9,8,1.0664236148198445,9.597812533378601
attorney,,juris,4,4,2.3675666358321905,9.470266543328762
attorney,,matters,12,12,0.782369880626599,9.388438567519188
attorney,,representing,11,11,0.8041114048524336,8.84522545337677
attorney,,lawyers,7,7,1.2186567134090833,8.530596993863583
attorney,,practices,6,6,1.4039388100306194,8.423632860183716
attorney,,focuses,14,14,0.599700682929584,8.395809561014175
attorney,,appeals,8,7,1.021562381181866,8.172499049454927
attorney,,defense,9,8,0.7828225758340623,7.045403182506561
attorney,,disputes,8,8,0.8177373146172613,6.54189851693809
attorney,,degree,11,9,0.5614867291667245,6.176354020833969
attorney,,case,5,3,1.1323632389307021,5.661816194653511
attorney,,representation,5,5,1.1323446393013001,5.6617231965065
attorney,,circuit,7,6,0.7923323666410786,5.546326566487551
attorney,,school,5,5,1.0817609623074531,5.408804811537266
attorney,,association,9,9,0.5945646402736505,5.351081762462854
attorney,,board,8,7,0.6633039638400078,5.306431710720062
attorney,,experience,9,9,0.5721520417266421,5.14936837553978
attorney,,appellate,6,6,0.820442666610082,4.922655999660492
attorney,,federal,7,7,0.6971650038446698,4.880155026912689
attorney,,university,5,4,0.9363084942102432,4.681542471051216
attorney,,specializes,5,5,0.8455983161926269,4.227991580963135
attorney,,attorneyâģļs,4,3,1.0447023488231935,4.178809395292774
attorney,,firmâģļs,4,4,1.0198077335953712,4.079230934381485
attorney,,lawyer,5,5,0.7934622257947922,3.967311128973961
attorney,,superlawers,1,1,3.934828966856003,3.934828966856003
attorney,,malpractice,4,4,0.9796267980709672,3.918507192283869
attorney,,lawsuits,1,1,3.8961609974503517,3.8961609974503517
attorney,,plaintiffs,3,3,1.2877068221569061,3.8631204664707184
attorney,,client,3,3,1.2536527514457703,3.760958254337311
attorney,,llp,5,5,0.7414993800222873,3.707496900111437
attorney,,graduate,5,5,0.7351395666599274,3.675697833299637
attorney,,trial,3,3,1.1961097186431289,3.5883291559293866
attorney,,rights,4,4,0.83892922103405,3.3557168841362
attorney,,practiced,5,5,0.6501291632652283,3.2506458163261414
attorney,,defending,4,4,0.7680751830339432,3.0723007321357727
attorney,,jhall@jrhlegal.com,1,1,3.0042415894567966,3.0042415894567966
attorney,,firm's,2,2,1.4912643134593964,2.9825286269187927
attorney,,practicing,5,5,0.5951183199882507,2.9755915999412537
attorney,,texas,3,3,0.9779806931813558,2.9339420795440674
attorney,,addition,3,3,0.9120579163233439,2.7361737489700317
attorney,,transactions,5,5,0.5326782060787082,2.663391030393541
attorney,,supreme,4,4,0.6532138809561729,2.6128555238246918
attorney,,prosecutors,1,1,2.566087007522583,2.566087007522583
attorney,,estate,4,4,0.6186287887394428,2.4745151549577713
attorney,,property,3,3,0.8125315407911936,2.437594622373581
attorney,,handled,4,3,0.608312651515007,2.433250606060028
attorney,,courtroom,2,2,1.1258527040481567,2.2517054080963135
attorney,,patent,3,2,0.7443523307641348,2.233056992292404
attorney,,act,3,3,0.7130164504051208,2.1390493512153625
attorney,,focused,3,3,0.7117473284403483,2.135241985321045
attorney,,verdicts,2,2,1.0338940499350429,2.0677880998700857
attorney,,serves,4,4,0.4953185096383095,1.981274038553238
attorney,,doctorate,1,1,1.96034836769104,1.96034836769104
attorney,,non-compete,2,1,0.9511791281402111,1.9023582562804222
attorney,,labor,2,2,0.939374715089798,1.878749430179596
attorney,,criminal,3,3,0.6260966658592224,1.8782899975776672
attorney,,business,3,3,0.6193936864535013,1.8581810593605042
attorney,,constitutional,3,3,0.5968930721282959,1.7906792163848877
attorney,,illinois,4,2,0.424509274889715,1.69803709955886
attorney,,immigration,2,2,0.8480107188224792,1.6960214376449585
attorney,,handles,2,2,0.8445374965667725,1.689074993133545
attorney,,bankruptcy,3,2,0.5536179145177206,1.6608537435531616
attorney,,landlord-tenant,1,1,1.6542907059192657,1.6542907059192657
attorney,,connecticut,2,2,0.8121959222480655,1.624391844496131
attorney,,since,2,2,0.8000251054763794,1.6000502109527588
attorney,,violations,2,2,0.7955560088157654,1.5911120176315308
attorney,,commercial,3,3,0.5197975238164266,1.5593925714492798
attorney,,firms,2,2,0.7658456191420555,1.531691238284111
attorney,,dispute,1,1,1.5049772262573242,1.5049772262573242
attorney,,georgetown,2,2,0.7477091699838638,1.4954183399677277
attorney,,justice,3,3,0.4930446905394395,1.4791340716183186
attorney,,subcontractors,1,1,1.4427118003368378,1.4427118003368378
attorney,,land,1,1,1.4352295398712158,1.4352295398712158
attorney,,massachusetts,2,2,0.7153664827346802,1.4307329654693604
attorney,,markets,1,1,1.4173008799552917,1.4173008799552917
attorney,,records,1,1,1.398080587387085,1.398080587387085
attorney,,executive,2,2,0.6916160583496094,1.3832321166992188
attorney,,ghunkins@gravesgarrett.com,1,1,1.3783722799271345,1.3783722799271345
attorney,,judge,2,2,0.6864013969898224,1.3728027939796448
attorney,,deck,2,2,0.678548663854599,1.357097327709198
attorney,,carolina,2,2,0.6783348917961121,1.3566697835922241
attorney,,example,1,1,1.3517382740974426,1.3517382740974426
attorney,,businesses,2,2,0.6741724908351898,1.3483449816703796
attorney,,planning,2,2,0.6713092923164368,1.3426185846328735
attorney,,primarily,2,2,0.6711625754833221,1.3423251509666443
attorney,,sheriff,2,1,0.6613962650299072,1.3227925300598145
attorney,,contractors,1,1,1.3227338194847107,1.3227338194847107
attorney,,ashley,2,1,0.6602505743503571,1.3205011487007141
attorney,,zoning,2,2,0.6598229045048356,1.3196458090096712
attorney,,protections,1,1,1.292817622423172,1.292817622423172
attorney,,settlements,2,2,0.641975462436676,1.283950924873352
attorney,,co-founded,2,2,0.6357987746596336,1.2715975493192673
attorney,,advice,1,1,1.2601256370544434,1.2601256370544434
attorney,,use,1,1,1.2568683624267578,1.2568683624267578
attorney,,940-215-0160,1,1,1.2564443135634065,1.2564443135634065
attorney,,advocate,2,2,0.6189992725849152,1.2379985451698303
attorney,,eviction,2,1,0.6189059615135193,1.2378119230270386
attorney,,utility-scale,1,1,1.2333496510982513,1.2333496510982513
attorney,,kodjak,1,1,1.2155766636133194,1.2155766636133194
attorney,,ilw.com,1,1,1.2079320512712002,1.2079320512712002
attorney,,j.d,1,1,1.2047045156359673,1.2047045156359673
attorney,,california,2,2,0.6023085713386536,1.2046171426773071
attorney,,reslegaldiva,1,1,1.2039065025746822,1.2039065025746822
attorney,,dealing,1,1,1.1914513111114502,1.1914513111114502
attorney,,office,2,2,0.5949414372444153,1.1898828744888306
attorney,,obtained,2,2,0.5933568626642227,1.1867137253284454
attorney,,arbitration,2,2,0.5897042490541935,1.179408498108387
attorney,,compliance,2,2,0.5844088336452842,1.1688176672905684
attorney,,violence,2,1,0.5791412312537432,1.1582824625074863
attorney,,successfully,2,2,0.5744840502738953,1.1489681005477905
attorney,,farm,2,1,0.5731088370084763,1.1462176740169525
attorney,,served,3,3,0.3805706799030304,1.1417120397090912
attorney,,balancing,1,1,1.1394314765930176,1.1394314765930176
attorney,,www.blackprosecutors.org,1,1,1.137937493622303,1.137937493622303
attorney,,arbitrator,1,1,1.1323319673538208,1.1323319673538208
attorney,,agreements,1,1,1.1319209337234497,1.1319209337234497
attorney,,graduated,3,3,0.372200608253479,1.116601824760437
attorney,,domestic,2,2,0.5486368536949158,1.0972737073898315
attorney,,washington,2,2,0.543676532804966,1.087353065609932
attorney,,bachelor,2,2,0.5421688556671143,1.0843377113342285
attorney,,lawâģļs,1,1,1.0742056742310524,1.0742056742310524
attorney,,intellectual,1,1,1.0704786777496338,1.0704786777496338
attorney,,licensed,2,2,0.5318539142608643,1.0637078285217285
attorney,,harperâģļs,1,1,1.0588456839323044,1.0588456839323044
attorney,,county,2,2,0.5290315747261047,1.0580631494522095
attorney,,santa,1,1,1.0577290058135986,1.0577290058135986
attorney,,english,2,2,0.5220539942383766,1.0441079884767532
attorney,,discrimination,1,1,1.0412496328353882,1.0412496328353882
attorney,,experienced,2,2,0.5194527506828308,1.0389055013656616
attorney,,provides,1,1,1.0367201566696167,1.0367201566696167
attorney,,family,2,2,0.5177673697471619,1.0355347394943237
attorney,,advisor,2,2,0.510626032948494,1.021252065896988
attorney,,attoreny,1,1,1.020996816456318,1.020996816456318
attorney,,clientsâģļ,2,2,0.5024848903995007,1.0049697807990015
attorney,,defended,1,1,0.9966575503349304,0.9966575503349304
attorney,,judges,1,1,0.987497866153717,0.987497866153717
attorney,,perspective,2,2,0.4936274215579033,0.9872548431158066
attorney,,litigates,1,1,0.9860774278640747,0.9860774278640747
attorney,,nesselbush,1,1,0.9586245268583298,0.9586245268583298
attorney,,co-chair,2,2,0.4771092161536217,0.9542184323072433
attorney,,years,2,2,0.47397834062576294,0.9479566812515259
attorney,,attended,2,2,0.46984852850437164,0.9396970570087433
attorney,,facts,1,1,0.9395009279251099,0.9395009279251099
attorney,,alabama,2,2,0.4693482220172882,0.9386964440345764
attorney,,teams,1,1,0.937789797782898,0.937789797782898
