profession,gender,token,count_topk,doc_freq,mean_attr,weighted_score
accountant,M,financial,6,5,0.8457636733849844,5.074582040309906
accountant,M,business,9,7,0.5477038853698306,4.929334968328476
accountant,M,cfo,4,3,1.146176554262638,4.584706217050552
accountant,M,finance,6,4,0.6591222031662861,3.954733218997717
accountant,M,accountancy,2,2,1.77192223072052,3.54384446144104
accountant,M,accounts,2,2,1.6023424863815308,3.2046849727630615
accountant,M,firm,2,2,1.4287210814654827,2.8574421629309654
accountant,M,practice,4,3,0.6255944240838289,2.5023776963353157
accountant,M,degree,4,4,0.5849069831892848,2.339627932757139
accountant,M,spreadsheets,1,1,2.204168312251568,2.204168312251568
accountant,M,director,2,2,0.8921810686588287,1.7843621373176575
accountant,M,tax,3,2,0.5810988148053488,1.7432964444160461
accountant,M,acquisitions,2,2,0.8528137048706412,1.7056274097412825
accountant,M,activities,1,1,1.6890740171074867,1.6890740171074867
accountant,M,pricewaterhousecoopers,2,2,0.7421896103769541,1.4843792207539082
accountant,M,pennsylvania,1,1,1.4483425617218018,1.4483425617218018
accountant,M,company,2,2,0.6376853883266449,1.2753707766532898
accountant,M,positions,1,1,1.0976762771606445,1.0976762771606445
accountant,M,corporate,2,1,0.5436086654663086,1.0872173309326172
accountant,M,returns,1,1,1.0396634936332703,1.0396634936332703
accountant,M,prior,1,1,1.001225233078003,1.001225233078003
accountant,M,practices,1,1,0.9971225559711456,0.9971225559711456
accountant,M,payable,1,1,0.9525262117385864,0.9525262117385864
accountant,M,member,1,1,0.9225602746009827,0.9225602746009827
accountant,M,wiltshire,1,1,0.9186075245961547,0.9186075245961547
accountant,M,audits,1,1,0.8946493268013,0.8946493268013
accountant,M,reporting,1,1,0.8936297725886106,0.8936297725886106
accountant,M,valuations,1,1,0.8763190284371376,0.8763190284371376
accountant,M,accountant,1,1,0.7766079902648926,0.7766079902648926
accountant,M,methodology,1,1,0.7429604083299637,0.7429604083299637
accountant,M,role,1,1,0.7392148375511169,0.7392148375511169
accountant,M,companyâģļs,1,1,0.7294712960720062,0.7294712960720062
accountant,M,public,1,1,0.7194550037384033,0.7194550037384033
accountant,M,cpa,1,1,0.6880586072802544,0.6880586072802544
accountant,M,department,1,1,0.6723006963729858,0.6723006963729858
accountant,M,oversees,1,1,0.6720218658447266,0.6720218658447266
accountant,M,problem,1,1,0.6696203947067261,0.6696203947067261
accountant,M,offices,1,1,0.6678857216611505,0.6678857216611505
accountant,M,stocks,1,1,0.6419517993927002,0.6419517993927002
accountant,M,experience,1,1,0.5964905619621277,0.5964905619621277
accountant,M,heading,1,1,0.5930740833282471,0.5930740833282471
accountant,M,requirements,1,1,0.5858690738677979,0.5858690738677979
accountant,M,purposes,1,1,0.5740415900945663,0.5740415900945663
accountant,M,practicing,1,1,0.5728767514228821,0.5728767514228821
accountant,M,clickandpledge.com,1,1,0.5549895241856575,0.5549895241856575
accountant,M,key,1,1,0.5479573607444763,0.5479573607444763
accountant,M,joining,1,1,0.5414511561393738,0.5414511561393738
accountant,M,includes,1,1,0.5409897565841675,0.5409897565841675
accountant,M,mba,1,1,0.5208091735839844,0.5208091735839844
accountant,M,bachelor,1,1,0.5136248469352722,0.5136248469352722
accountant,M,graduate,1,1,0.5097184181213379,0.5097184181213379
accountant,M,included,1,1,0.5051529407501221,0.5051529407501221
accountant,M,taxation,1,1,0.5013354271650314,0.5013354271650314
accountant,M,masters,1,1,0.4767167866230011,0.4767167866230011
accountant,M,horrific,1,1,0.4755866527557373,0.4755866527557373
accountant,M,joined,1,1,0.47279179096221924,0.47279179096221924
accountant,M,governmental,1,1,0.46806684136390686,0.46806684136390686
accountant,M,receiving,1,1,0.4649900496006012,0.4649900496006012
accountant,M,controller,1,1,0.4508194625377655,0.4508194625377655
accountant,M,llp,1,1,0.44954467937350273,0.44954467937350273
accountant,M,survivor,1,1,0.4421122074127197,0.4421122074127197
accountant,M,present,1,1,0.4398058205842972,0.4398058205842972
accountant,M,chartered,1,1,0.4269298017024994,0.4269298017024994
accountant,M,e.g,1,1,0.420809268951416,0.420809268951416
accountant,M,receivable,1,1,0.4127657413482666,0.4127657413482666
accountant,M,earnings,1,1,0.4067276418209076,0.4067276418209076
accountant,M,first,1,1,0.4007488787174225,0.4007488787174225
accountant,M,associates,1,1,0.38455724716186523,0.38455724716186523
accountant,M,menâģļs,1,1,0.3798454587813467,0.3798454587813467
accountant,M,team,1,1,0.37127071619033813,0.37127071619033813
accountant,M,senior,1,1,0.35988932847976685,0.35988932847976685
accountant,M,debt,1,1,0.3486849069595337,0.3486849069595337
accountant,M,schedule,1,1,0.3444973826408386,0.3444973826408386
accountant,M,tenure,1,1,0.32138460874557495,0.32138460874557495
accountant,M,markâģļs,1,1,0.31214596703648567,0.31214596703648567
accountant,M,function,1,1,0.30373515188694,0.30373515188694
accountant,M,michigan,1,1,0.30301445722579956,0.30301445722579956
accountant,M,week,1,1,0.29417940974235535,0.29417940974235535
accountant,M,company's,1,1,0.2904191017150879,0.2904191017150879
accountant,M,stevenson,1,1,0.29031357169151306,0.29031357169151306
accountant,M,spent,1,1,0.2829456329345703,0.2829456329345703
accountant,M,firms,1,1,0.2240939997136593,0.2240939997136593
accountant,M,international,1,1,0.18875330686569214,0.18875330686569214
architect,F,architecture,11,7,1.016575588760051,11.18233147636056
architect,F,architect,5,4,1.4610611647367477,7.305305823683739
architect,F,architectural,5,5,1.4490080893039703,7.245040446519852
architect,F,design,7,7,0.8328207788456764,5.8297454519197345
architect,F,techniques,3,2,1.7685027519861858,5.305508255958557
architect,F,architects,3,3,1.3224971294403076,3.967491388320923
architect,F,building,4,2,0.803452879190445,3.21381151676178
architect,F,sap,2,1,0.7709137201309204,1.5418274402618408
architect,F,london,1,1,1.4473523497581482,1.4473523497581482
architect,F,end-to-end,1,1,1.1098790355026722,1.1098790355026722
architect,F,owners,1,1,1.1048786491155624,1.1048786491155624
architect,F,implementations,1,1,1.0330449342727661,1.0330449342727661
architect,F,practices,1,1,0.9330834895372391,0.9330834895372391
architect,F,construction,1,1,0.9318346381187439,0.9318346381187439
architect,F,build,1,1,0.8318248391151428,0.8318248391151428
architect,F,symantec,1,1,0.7505605034530163,0.7505605034530163
architect,F,blend,1,1,0.7225536108016968,0.7225536108016968
architect,F,professor,1,1,0.7165244817733765,0.7165244817733765
architect,F,progressive,1,1,0.674032986164093,0.674032986164093
architect,F,home,1,1,0.6720746755599976,0.6720746755599976
architect,F,agencies,1,1,0.6644418835639954,0.6644418835639954
architect,F,offices,1,1,0.6607510298490524,0.6607510298490524
architect,F,board,1,1,0.649933934211731,0.649933934211731
architect,F,degree,1,1,0.6476618647575378,0.6476618647575378
architect,F,sculptural,1,1,0.6288046836853027,0.6288046836853027
architect,F,slam,1,1,0.6202000044286251,0.6202000044286251
architect,F,cmdesign,1,1,0.6174401119351387,0.6174401119351387
architect,F,prototypes,1,1,0.5297808051109314,0.5297808051109314
architect,F,specializing,1,1,0.5297260880470276,0.5297260880470276
architect,F,master,1,1,0.5245862603187561,0.5245862603187561
architect,F,secretary,1,1,0.5152332782745361,0.5152332782745361
architect,F,buildings,1,1,0.509528636932373,0.509528636932373
architect,F,projects,1,1,0.5064806044101715,0.5064806044101715
architect,F,csi,1,1,0.5057107731699944,0.5057107731699944
architect,F,designer,1,1,0.47502297163009644,0.47502297163009644
architect,F,structures,1,1,0.4532986730337143,0.4532986730337143
architect,F,designing,1,1,0.4184240400791168,0.4184240400791168
architect,F,biennale,1,1,0.40429224958643317,0.40429224958643317
architect,F,unsw,1,1,0.389638964086771,0.389638964086771
architect,F,worked,1,1,0.38704174757003784,0.38704174757003784
architect,F,including,1,1,0.37761205434799194,0.37761205434799194
architect,F,business,1,1,0.3729986250400543,0.3729986250400543
architect,F,designâģļ,1,1,0.34745454229414463,0.34745454229414463
architect,F,art,1,1,0.33567164838314056,0.33567164838314056
architect,F,fabric,1,1,0.29931944608688354,0.29931944608688354
architect,F,now,1,1,0.26917627453804016,0.26917627453804016
architect,F,runs,1,1,0.24059481918811798,0.24059481918811798
architect,F,helm,1,1,0.20525318384170532,0.20525318384170532
architect,M,architecture,22,15,1.2581350683149966,27.678971502929926
architect,M,architectural,18,15,0.9625023746242126,17.325042743235826
architect,M,design,19,15,0.625067485251317,11.876282219775021
architect,M,architects,6,5,1.0725174471735954,6.435104683041573
architect,M,architect,4,4,0.8157885167747736,3.2631540670990944
architect,M,construction,4,3,0.6747769713401794,2.6991078853607178
architect,M,designed,4,4,0.6649442166090012,2.6597768664360046
architect,M,designing,2,2,1.287432610988617,2.574865221977234
architect,M,practice,3,3,0.7511985972523689,2.253595791757107
architect,M,building,3,3,0.6606514056523641,1.9819542169570923
architect,M,firms,2,2,0.9803737439215183,1.9607474878430367
architect,M,http://twitter.com/vcdx001,1,1,1.8696226393803954,1.8696226393803954
architect,M,technical,3,3,0.6203057865301768,1.8609173595905304
architect,M,designs,2,2,0.909988522529602,1.819977045059204
architect,M,big,1,1,1.8067885786294937,1.8067885786294937
architect,M,problems,2,2,0.8221622817218304,1.6443245634436607
architect,M,firm,1,1,1.5895695686340332,1.5895695686340332
architect,M,brighton,1,1,1.50504070520401,1.50504070520401
architect,M,customers,2,2,0.7255017012357712,1.4510034024715424
architect,M,advanced,2,1,0.690232127904892,1.380464255809784
architect,M,postcolonial,1,1,1.3434472680091858,1.3434472680091858
architect,M,sql,3,1,0.44322940707206726,1.3296882212162018
architect,M,currently,2,2,0.6268860995769501,1.2537721991539001
architect,M,pricing,1,1,1.2391040921211243,1.2391040921211243
architect,M,service-oriented,1,1,1.209817063063383,1.209817063063383
architect,M,kuleuven/luca,1,1,1.2026234399527311,1.2026234399527311
architect,M,client,1,1,1.167233943939209,1.167233943939209
architect,M,solutions,2,2,0.5716855525970459,1.1433711051940918
architect,M,space,2,2,0.5631555914878845,1.126311182975769
architect,M,buildings,2,2,0.5596457347273827,1.1192914694547653
architect,M,framework,2,2,0.5570831298828125,1.114166259765625
architect,M,improving,2,2,0.5527288503944874,1.1054577007889748
architect,M,stuttgart,1,1,1.085061401128769,1.085061401128769
architect,M,thinks,1,1,1.0624444484710693,1.0624444484710693
architect,M,designers,1,1,1.0554066896438599,1.0554066896438599
architect,M,thesis,1,1,1.0023622512817383,1.0023622512817383
architect,M,subjects,2,2,0.4999964088201523,0.9999928176403046
architect,M,degree,2,2,0.4972609132528305,0.994521826505661
architect,M,equipment,1,1,0.9716466069221497,0.9716466069221497
architect,M,bookings,1,1,0.9687829613685608,0.9687829613685608
architect,M,doseoptics,1,1,0.962737649679184,0.962737649679184
architect,M,predictive,1,1,0.9463760852813721,0.9463760852813721
architect,M,development,2,2,0.4655032679438591,0.9310065358877182
architect,M,application,1,1,0.9060459733009338,0.9060459733009338
architect,M,concepts,1,1,0.895208477973938,0.895208477973938
architect,M,deployment,1,1,0.8941389322280884,0.8941389322280884
architect,M,school,2,2,0.43782341480255127,0.8756468296051025
architect,M,ajax-enabled,1,1,0.8706987909972668,0.8706987909972668
architect,M,admired,1,1,0.86198890209198,0.86198890209198
architect,M,patterns,1,1,0.8568856418132782,0.8568856418132782
architect,M,projects,1,1,0.8487728834152222,0.8487728834152222
architect,M,co-founder,1,1,0.8467535525560379,0.8467535525560379
architect,M,architecting,1,1,0.8443734645843506,0.8443734645843506
architect,M,renovation,1,1,0.8429853916168213,0.8429853916168213
architect,M,âģľarchitectural,1,1,0.8359586645383388,0.8359586645383388
architect,M,practices,1,1,0.8044545650482178,0.8044545650482178
architect,M,java,2,2,0.39951402321457863,0.7990280464291573
architect,M,renovations,2,2,0.3753287047147751,0.7506574094295502
architect,M,masters,1,1,0.7240685224533081,0.7240685224533081
architect,M,workshop,1,1,0.7141536474227905,0.7141536474227905
architect,M,life,1,1,0.7079333066940308,0.7079333066940308
architect,M,pioneered,1,1,0.693635880947113,0.693635880947113
architect,M,jsf-based,1,1,0.6742873932234943,0.6742873932234943
architect,M,ukâģļs,1,1,0.6703211814165115,0.6703211814165115
architect,M,evangelist,1,1,0.6523584872484207,0.6523584872484207
architect,M,developers,1,1,0.6362279653549194,0.6362279653549194
architect,M,complex,1,1,0.6347569227218628,0.6347569227218628
architect,M,midst,1,1,0.6337080597877502,0.6337080597877502
architect,M,conversation-starting,1,1,0.6284673064947128,0.6284673064947128
architect,M,annual,1,1,0.625490453094244,0.625490453094244
architect,M,built,1,1,0.623583197593689,0.623583197593689
architect,M,analytics,1,1,0.6108347773551941,0.6108347773551941
architect,M,ellenzweig,1,1,0.6107711419463158,0.6107711419463158
architect,M,architect's,1,1,0.6083960421383381,0.6083960421383381
architect,M,restoration,1,1,0.6069891452789307,0.6069891452789307
architect,M,data,1,1,0.606339693069458,0.606339693069458
architect,M,work,1,1,0.6058939695358276,0.6058939695358276
architect,M,multi-family,1,1,0.601797878742218,0.601797878742218
architect,M,addison,1,1,0.5869649350643158,0.5869649350643158
architect,M,developing,1,1,0.5864821076393127,0.5864821076393127
architect,M,completed,1,1,0.5796237587928772,0.5796237587928772
architect,M,communication,1,1,0.5743156969547272,0.5743156969547272
architect,M,condo,1,1,0.5703128576278687,0.5703128576278687
architect,M,office,1,1,0.5635882616043091,0.5635882616043091
architect,M,experience,1,1,0.5589886903762817,0.5589886903762817
architect,M,vmware,2,1,0.27891652286052704,0.5578330457210541
architect,M,firmly,1,1,0.5447395220398903,0.5447395220398903
architect,M,component,1,1,0.5357576608657837,0.5357576608657837
architect,M,thinking,1,1,0.5271717309951782,0.5271717309951782
architect,M,focus,1,1,0.5228949785232544,0.5228949785232544
architect,M,boston,1,1,0.5221664905548096,0.5221664905548096
architect,M,operational,1,1,0.5121015906333923,0.5121015906333923
architect,M,software,1,1,0.5103854537010193,0.5103854537010193
architect,M,distributed,1,1,0.5097408294677734,0.5097408294677734
architect,M,innovative,1,1,0.5085499882698059,0.5085499882698059
architect,M,welcoming,1,1,0.5067182779312134,0.5067182779312134
architect,M,israeli,1,1,0.5042468905448914,0.5042468905448914
architect,M,ranging,1,1,0.49854639172554016,0.49854639172554016
architect,M,expertise,1,1,0.48665401339530945,0.48665401339530945
architect,M,andrewâģļs,1,1,0.48342565819621086,0.48342565819621086
architect,M,models,1,1,0.480835497379303,0.480835497379303
architect,M,competitions,1,1,0.47923924028873444,0.47923924028873444
architect,M,taught,1,1,0.47560280561447144,0.47560280561447144
architect,M,media,1,1,0.4722565710544586,0.4722565710544586
architect,M,engineering,1,1,0.4631255865097046,0.4631255865097046
architect,M,teacher,1,1,0.4621759355068207,0.4621759355068207
architect,M,computer-using,1,1,0.4592910073697567,0.4592910073697567
architect,M,graduate,1,1,0.4582344889640808,0.4582344889640808
architect,M,code,1,1,0.45690324902534485,0.45690324902534485
architect,M,determine,1,1,0.45414429903030396,0.45414429903030396
architect,M,technology,1,1,0.4465023875236511,0.4465023875236511
architect,M,civil,1,1,0.44544732570648193,0.44544732570648193
architect,M,drawings,1,1,0.44052278250455856,0.44052278250455856
architect,M,contributor,1,1,0.43882039189338684,0.43882039189338684
architect,M,electrical,1,1,0.4375841021537781,0.4375841021537781
architect,M,years,1,1,0.4373670816421509,0.4373670816421509
architect,M,team,1,1,0.43649864196777344,0.43649864196777344
architect,M,joining,1,1,0.42970049381256104,0.42970049381256104
architect,M,interface,1,1,0.42867839336395264,0.42867839336395264
architect,M,cheap,1,1,0.42578867077827454,0.42578867077827454
architect,M,prior,1,1,0.42468196153640747,0.42468196153640747
architect,M,sqlxml,1,1,0.4207071326673031,0.4207071326673031
architect,M,microsoft's,1,1,0.4204195812344551,0.4204195812344551
architect,M,urban,1,1,0.40957996249198914,0.40957996249198914
architect,M,non-technical,1,1,0.4069855622947216,0.4069855622947216
architect,M,virtualization,1,1,0.40258629620075226,0.40258629620075226
architect,M,pci-sig,1,1,0.397418349981308,0.397418349981308
architect,M,factors,1,1,0.3956877887248993,0.3956877887248993
architect,M,clients,1,1,0.3772459626197815,0.3772459626197815
architect,M,implementation,1,1,0.37265124917030334,0.37265124917030334
architect,M,happy,1,1,0.3710862696170807,0.3710862696170807
architect,M,area,1,1,0.369319349527359,0.369319349527359
architect,M,ecosystem,1,1,0.36460569500923157,0.36460569500923157
architect,M,revolve,1,1,0.36428968608379364,0.36428968608379364
architect,M,consulted,1,1,0.3620477318763733,0.3620477318763733
architect,M,microsoft,1,1,0.3565446808934212,0.3565446808934212
architect,M,business,1,1,0.34045785665512085,0.34045785665512085
architect,M,california,1,1,0.33927932381629944,0.33927932381629944
architect,M,operations,1,1,0.3356742858886719,0.3356742858886719
architect,M,led,1,1,0.32074788212776184,0.32074788212776184
architect,M,continuous,1,1,0.3163498044013977,0.3163498044013977
architect,M,cloud,1,1,0.31555768847465515,0.31555768847465515
architect,M,initiatives,1,1,0.31254755705595016,0.31254755705595016
architect,M,concrete,1,1,0.3063782751560211,0.3063782751560211
architect,M,soundtracks,1,1,0.3019619509577751,0.3019619509577751
architect,M,materials,1,1,0.2978634834289551,0.2978634834289551
architect,M,certified,1,1,0.2827625274658203,0.2827625274658203
architect,M,vsphere,1,1,0.27745483815670013,0.27745483815670013
architect,M,crew,1,1,0.24629825353622437,0.24629825353622437
architect,M,tastes,1,1,0.1843385398387909,0.1843385398387909
attorney,F,law,75,49,0.8864349275951584,66.48261956963688
attorney,F,legal,31,27,0.9751172834827054,30.228635787963867
attorney,F,practice,22,19,0.7615285090763461,16.753627199679613
attorney,F,attorney,13,11,1.1415574630865684,14.840247020125389
attorney,F,litigation,15,13,0.9803321121260524,14.704981681890786
attorney,F,represents,10,10,1.464914572238922,14.649145722389221
attorney,F,clients,16,14,0.8892630881164223,14.228209409862757
attorney,F,court,11,10,0.814094992693175,8.955044919624925
attorney,F,juris,5,5,1.5134824559092521,7.567412279546261
attorney,F,representing,6,6,0.9630911648273468,5.778546988964081
attorney,F,courts,4,4,1.4163675159215927,5.665470063686371
attorney,F,counsel,6,5,0.927478663623333,5.564871981739998
attorney,F,attorneys,5,5,0.9891172960400582,4.945586480200291
attorney,F,cases,8,8,0.5313594788312912,4.25087583065033
attorney,F,firm's,2,2,2.0061603486537933,4.012320697307587
attorney,F,degree,8,7,0.4996204162016511,3.9969633296132088
attorney,F,lawyers,3,3,1.3077270189921062,3.9231810569763184
attorney,F,focuses,4,4,0.8849259689450264,3.5397038757801056
attorney,F,school,5,5,0.7073895312845707,3.5369476564228535
attorney,F,disputes,5,5,0.6889725903049111,3.4448629515245557
attorney,F,firm,4,4,0.7614883035421371,3.0459532141685486
attorney,F,representation,3,3,0.9980680545171102,2.9942041635513306
attorney,F,case,2,1,1.2868503332138062,2.5737006664276123
attorney,F,transactions,3,3,0.8312888791163763,2.4938666373491287
attorney,F,www.blackprosecutors.org,1,1,2.3940099980682135,2.3940099980682135
attorney,F,served,4,4,0.5902331322431564,2.3609325289726257
attorney,F,appeals,3,2,0.772725393374761,2.318176180124283
attorney,F,doctorate,2,2,1.0839219316840172,2.1678438633680344
attorney,F,llp,3,3,0.7217332720756531,2.1651998162269592
attorney,F,association,4,3,0.5410063285380602,2.1640253141522408
attorney,F,firms,3,3,0.7167275327568253,2.150182598270476
attorney,F,bar,2,1,1.0546112656593323,2.1092225313186646
attorney,F,matters,4,4,0.523035999853164,2.092143999412656
attorney,F,estate,5,4,0.4154580056667328,2.077290028333664
attorney,F,defense,2,2,1.0336622707545757,2.0673245415091515
attorney,F,practicing,2,2,0.8924867212772369,1.7849734425544739
attorney,F,prior,3,3,0.5834628144900004,1.7503884434700012
attorney,F,justice,3,2,0.5729968249797821,1.7189904749393463
attorney,F,illinois,2,2,0.844967395067215,1.68993479013443
attorney,F,reslegaldiva,1,1,1.622466430068016,1.622466430068016
attorney,F,dispute,1,1,1.5765002965927124,1.5765002965927124
attorney,F,advocacy,2,2,0.7577530518174171,1.5155061036348343
attorney,F,organizations,1,1,1.508408546447754,1.508408546447754
attorney,F,liability,2,2,0.7402639761567116,1.4805279523134232
attorney,F,providing,1,1,1.4776169657707214,1.4776169657707214
attorney,F,king's,1,1,1.4686432480812073,1.4686432480812073
attorney,F,supreme,2,2,0.7339221835136414,1.4678443670272827
attorney,F,career,1,1,1.4556818008422852,1.4556818008422852
attorney,F,board,1,1,1.4429173469543457,1.4429173469543457
attorney,F,issues,2,2,0.7162057161331177,1.4324114322662354
attorney,F,co-ownership,1,1,1.4047050178050995,1.4047050178050995
attorney,F,affairs,1,1,1.3650424480438232,1.3650424480438232
attorney,F,violations,1,1,1.3252422213554382,1.3252422213554382
attorney,F,doctor,2,2,0.6586845517158508,1.3173691034317017
attorney,F,prosecutors,1,1,1.2888039350509644,1.2888039350509644
attorney,F,practices,2,2,0.6111074537038803,1.2222149074077606
attorney,F,reinsurance,2,1,0.6000818088650703,1.2001636177301407
attorney,F,appeal,1,1,1.1690335869789124,1.1690335869789124
attorney,F,serves,2,2,0.5829713940620422,1.1659427881240845
attorney,F,farm,2,1,0.56627456843853,1.13254913687706
attorney,F,nesselbush,1,1,1.1038064658641815,1.1038064658641815
attorney,F,acupuncturists,1,1,1.063856065273285,1.063856065273285
attorney,F,business,2,2,0.5272146631032228,1.0544293262064457
attorney,F,graduate,1,1,1.0453099012374878,1.0453099012374878
attorney,F,parents,2,1,0.5224921740591526,1.0449843481183052
attorney,F,experience,2,2,0.50994673371315,1.0198934674263
attorney,F,austin,1,1,1.0182828903198242,1.0182828903198242
attorney,F,lawyer,1,1,1.011236310005188,1.011236310005188
attorney,F,multimillion-dollar,1,1,0.9911137074232101,0.9911137074232101
attorney,F,settlements,1,1,0.9869437217712402,0.9869437217712402
attorney,F,commercial,1,1,0.9586291313171387,0.9586291313171387
attorney,F,california,2,2,0.4762585461139679,0.9525170922279358
attorney,F,enforcement,1,1,0.9410056471824646,0.9410056471824646
attorney,F,prosecution,1,1,0.9352079033851624,0.9352079033851624
attorney,F,j.d,2,2,0.465933597413823,0.931867194827646
attorney,F,circuit,1,1,0.9286297559738159,0.9286297559738159
attorney,F,handles,1,1,0.9191636443138123,0.9191636443138123
attorney,F,utility-scale,1,1,0.8998351395130157,0.8998351395130157
attorney,F,rights,2,2,0.44811074435710907,0.8962214887142181
attorney,F,verdicts,1,1,0.8953625708818436,0.8953625708818436
attorney,F,212-877-2567,1,1,0.8927453570067883,0.8927453570067883
attorney,F,specializes,1,1,0.8837052583694458,0.8837052583694458
attorney,F,texas,1,1,0.8785769641399384,0.8785769641399384
attorney,F,regulatory,1,1,0.8640899658203125,0.8640899658203125
attorney,F,here,1,1,0.854645162820816,0.854645162820816
attorney,F,experienced,1,1,0.8464993834495544,0.8464993834495544
attorney,F,injury,1,1,0.8352302312850952,0.8352302312850952
attorney,F,alabama,2,2,0.4160778895020485,0.832155779004097
attorney,F,areas,2,2,0.41522252559661865,0.8304450511932373
attorney,F,primary,1,1,0.8281383514404297,0.8281383514404297
attorney,F,expertise...law,1,1,0.824576660990715,0.824576660990715
attorney,F,interrogations,1,1,0.8135348856449127,0.8135348856449127
attorney,F,criminal,1,1,0.8091692328453064,0.8091692328453064
attorney,F,topics,1,1,0.8062311410903931,0.8062311410903931
attorney,F,actions,1,1,0.8037558794021606,0.8037558794021606
attorney,F,masters,2,2,0.3878428190946579,0.7756856381893158
attorney,F,immigration,1,1,0.7635610103607178,0.7635610103607178
attorney,F,contractors,1,1,0.757022351026535,0.757022351026535
attorney,F,associate,1,1,0.7439716458320618,0.7439716458320618
attorney,F,multi-disciplinary,1,1,0.7411801517009735,0.7411801517009735
attorney,F,susan,1,1,0.7343688011169434,0.7343688011169434
attorney,F,practiced,1,1,0.7308943271636963,0.7308943271636963
attorney,F,lawâģļs,1,1,0.7287795171141624,0.7287795171141624
attorney,F,transactional,1,1,0.7272796928882599,0.7272796928882599
attorney,F,licensed,1,1,0.7238818407058716,0.7238818407058716
attorney,F,guardianship,1,1,0.7143566608428955,0.7143566608428955
attorney,F,probate,1,1,0.7063283175230026,0.7063283175230026
attorney,F,federal,1,1,0.7026152610778809,0.7026152610778809
attorney,F,consumer,1,1,0.6881421208381653,0.6881421208381653
attorney,F,assistant,2,2,0.3317309021949768,0.6634618043899536
attorney,F,connecticut,1,1,0.6550353169441223,0.6550353169441223
attorney,F,u.s,1,1,0.6524426937103271,0.6524426937103271
attorney,F,honorable,1,1,0.651726633310318,0.651726633310318
attorney,F,judged,1,1,0.650515615940094,0.650515615940094
attorney,F,accounts,1,1,0.640282541513443,0.640282541513443
attorney,F,patents,1,1,0.6389609575271606,0.6389609575271606
attorney,F,obtained,1,1,0.6358382701873779,0.6358382701873779
attorney,F,perspective,1,1,0.6334610283374786,0.6334610283374786
attorney,F,english,1,1,0.6333265900611877,0.6333265900611877
attorney,F,teams,1,1,0.6325279474258423,0.6325279474258423
attorney,F,use,1,1,0.6292183995246887,0.6292183995246887
attorney,F,counties,1,1,0.6274800449609756,0.6274800449609756
attorney,F,employers,2,1,0.31325653195381165,0.6265130639076233
